"lead_id","area_id","price_min","price_max","category_id","property_id"
9534,0,0.00,0.00,NULL,0
9535,0,0.00,0.00,NULL,159775
9536,0,0.00,0.00,NULL,162564
9537,0,0.00,0.00,1,0
9538,0,0.00,0.00,NULL,163257
9539,0,0.00,0.00,1,0
9540,0,0.00,0.00,NULL,160951
9541,0,0.00,0.00,NULL,163216
9542,0,0.00,0.00,NULL,160780
9543,0,0.00,0.00,NULL,0
9544,21,0.00,0.00,1,0
9545,0,0.00,0.00,NULL,163482
9546,53,0.00,0.00,8,0
9547,0,0.00,0.00,NULL,0
9548,0,0.00,0.00,NULL,163490
9549,0,0.00,0.00,NULL,163386
9550,0,0.00,0.00,NULL,162904
9551,0,0.00,0.00,NULL,163362
9552,0,0.00,0.00,NULL,162899
9553,0,0.00,0.00,NULL,163428
9554,0,0.00,0.00,NULL,163428
9555,0,0.00,0.00,NULL,0
9556,0,0.00,0.00,NULL,163473
9557,0,0.00,0.00,NULL,0
9558,0,0.00,0.00,NULL,162804
9559,0,0.00,0.00,NULL,163505
9560,0,0.00,0.00,NULL,163229
9561,0,0.00,0.00,1,0
9562,40,0.00,0.00,1,0
9563,0,0.00,0.00,NULL,162811
9564,30,0.00,0.00,1,0
9565,0,0.00,0.00,NULL,162837
9566,40,0.00,0.00,1,0
9567,18,0.00,0.00,1,0
9568,0,0.00,0.00,NULL,0
9569,0,0.00,0.00,NULL,163241
9570,0,0.00,0.00,NULL,0
9571,0,0.00,0.00,NULL,158349
9572,0,0.00,0.00,NULL,0
9573,0,0.00,0.00,NULL,163394
9574,0,0.00,0.00,NULL,163505
9575,0,0.00,0.00,NULL,0
9576,0,0.00,0.00,NULL,163363
9577,0,0.00,0.00,NULL,163430
9578,0,0.00,0.00,8,159398
9579,0,0.00,0.00,NULL,163273
9580,0,0.00,0.00,NULL,163400
9581,0,0.00,0.00,NULL,163063
9582,0,0.00,0.00,NULL,162928
9583,13,0.00,0.00,8,0
9584,0,0.00,0.00,NULL,162609
9585,0,0.00,0.00,NULL,0
9586,0,0.00,0.00,1,0
9587,0,0.00,0.00,NULL,161962
9588,0,0.00,0.00,NULL,163441
9589,0,0.00,0.00,NULL,161642
9590,0,0.00,0.00,NULL,163286
9591,40,0.00,0.00,1,0
9592,0,0.00,0.00,NULL,160780
9593,0,0.00,0.00,NULL,162653
9594,0,0.00,0.00,NULL,163400
9595,40,0.00,0.00,1,0
9596,0,0.00,0.00,NULL,163229
9597,0,0.00,0.00,NULL,163063
9598,0,0.00,0.00,NULL,163063
9599,0,0.00,0.00,NULL,163225
9600,0,0.00,0.00,NULL,123638
9601,0,0.00,0.00,NULL,156151
9602,0,0.00,0.00,NULL,162311
9603,0,0.00,0.00,NULL,0
9604,0,0.00,0.00,NULL,0
9605,0,0.00,0.00,NULL,162624
9606,0,0.00,0.00,NULL,163391
9607,0,0.00,0.00,NULL,163443
9608,0,0.00,0.00,NULL,162007
9609,0,0.00,0.00,NULL,163416
9610,40,0.00,0.00,1,0
9611,0,0.00,0.00,NULL,163213
9612,0,0.00,0.00,NULL,163205
9613,0,0.00,0.00,NULL,163473
9614,0,0.00,0.00,NULL,0
9615,0,0.00,0.00,NULL,161997
9616,0,0.00,0.00,NULL,163440
9617,0,0.00,0.00,NULL,162899
9618,0,0.00,0.00,NULL,163241
9619,0,0.00,0.00,NULL,163255
9620,0,0.00,0.00,NULL,163430
9621,0,0.00,0.00,NULL,163517
9622,0,0.00,0.00,NULL,163398
9623,0,0.00,0.00,NULL,163353
9624,0,0.00,0.00,NULL,163430
9625,0,0.00,0.00,NULL,163307
9626,0,0.00,0.00,NULL,0
9627,0,0.00,0.00,NULL,163291
9628,0,0.00,0.00,NULL,161997
9629,0,0.00,0.00,NULL,163199
9630,0,0.00,0.00,NULL,155745
9631,0,0.00,0.00,NULL,158275
9632,0,0.00,0.00,NULL,163227
9633,0,0.00,0.00,NULL,0
9634,0,0.00,0.00,NULL,162657
9635,0,0.00,0.00,NULL,162657
9636,0,0.00,0.00,NULL,162674
9637,0,0.00,0.00,NULL,162674
9638,0,0.00,0.00,NULL,158609
9639,0,0.00,0.00,NULL,162930
9640,0,0.00,0.00,NULL,162801
9641,0,0.00,0.00,NULL,159775
9642,0,0.00,0.00,NULL,162526
9643,0,0.00,0.00,NULL,162930
9644,0,0.00,0.00,NULL,163235
9645,0,0.00,0.00,NULL,162764
9646,0,0.00,0.00,NULL,162764
9647,0,0.00,0.00,NULL,162899
9648,0,0.00,0.00,NULL,158348
9649,0,0.00,0.00,NULL,162311
9650,0,0.00,0.00,NULL,163409
9651,0,0.00,0.00,NULL,158609
9652,0,0.00,0.00,NULL,163400
9653,0,0.00,0.00,NULL,163428
9654,0,0.00,0.00,NULL,162311
9655,0,0.00,0.00,NULL,162811
9656,0,0.00,0.00,NULL,162971
9657,0,0.00,0.00,NULL,163241
9658,0,0.00,0.00,NULL,163281
9659,0,0.00,0.00,NULL,162889
9660,0,0.00,0.00,NULL,163063
9661,0,0.00,0.00,NULL,163439
9662,0,0.00,0.00,NULL,0
9663,0,0.00,0.00,NULL,0
9664,0,0.00,0.00,NULL,162674
9665,0,0.00,0.00,NULL,163531
9666,0,0.00,0.00,NULL,162657
9667,0,0.00,0.00,NULL,162540
9668,18,0.00,0.00,1,0
9669,0,0.00,0.00,NULL,163225
9670,0,0.00,0.00,NULL,0
9671,0,0.00,0.00,NULL,0
9672,0,0.00,0.00,NULL,163265
9673,0,0.00,0.00,NULL,163430
9674,0,0.00,0.00,NULL,163386
9675,0,0.00,0.00,NULL,163443
9676,0,0.00,0.00,NULL,162629
9677,0,0.00,0.00,NULL,163430
9678,0,0.00,0.00,NULL,159927
9679,0,0.00,0.00,NULL,162631
9680,0,0.00,0.00,NULL,0
9681,0,0.00,0.00,1,0
9682,0,0.00,0.00,NULL,0
9683,0,0.00,0.00,NULL,160788
9684,0,0.00,0.00,NULL,163398
9685,0,0.00,0.00,NULL,0
9686,0,0.00,0.00,NULL,162671
9687,13,0.00,0.00,NULL,0
9688,0,0.00,0.00,NULL,160947
9689,0,0.00,0.00,NULL,163443
9690,0,0.00,0.00,NULL,0
9691,0,0.00,0.00,NULL,163490
9692,13,0.00,0.00,NULL,0
9693,0,0.00,0.00,NULL,0
9694,0,0.00,0.00,NULL,163257
9695,40,0.00,0.00,1,0
9696,0,0.00,0.00,NULL,163447
9697,0,0.00,0.00,NULL,0
9698,0,0.00,0.00,NULL,163417
9699,0,0.00,0.00,NULL,163525
9700,0,0.00,0.00,NULL,163525
9701,63,0.00,0.00,NULL,0
9702,0,0.00,0.00,NULL,0
9703,13,0.00,0.00,1,0
9704,0,0.00,0.00,NULL,163537
9705,0,0.00,0.00,NULL,162852
9706,0,0.00,0.00,NULL,0
9707,0,0.00,0.00,NULL,0
9708,0,0.00,0.00,NULL,161381
9709,40,0.00,0.00,NULL,0
9710,0,0.00,0.00,NULL,163205
9711,0,0.00,0.00,NULL,163442
9712,0,0.00,0.00,NULL,0
9713,0,0.00,0.00,NULL,0
9714,0,0.00,0.00,NULL,163385
9715,0,0.00,0.00,NULL,163063
9716,0,0.00,0.00,NULL,0
9717,0,0.00,0.00,NULL,162100
9718,0,0.00,0.00,NULL,163409
9719,0,0.00,0.00,NULL,162526
9720,0,0.00,0.00,NULL,163460
9721,0,0.00,0.00,NULL,163430
9722,0,0.00,0.00,NULL,162685
9723,0,0.00,0.00,NULL,163199
9724,0,0.00,0.00,NULL,163417
9725,0,0.00,0.00,NULL,163243
9726,0,0.00,0.00,NULL,163257
9727,0,0.00,0.00,NULL,163400
9728,0,0.00,0.00,NULL,0
9729,0,0.00,0.00,NULL,161373
9730,0,0.00,0.00,NULL,0
9731,0,0.00,0.00,NULL,163204
9732,0,0.00,0.00,NULL,163430
9733,0,0.00,0.00,NULL,162609
9734,0,0.00,0.00,NULL,0
9735,18,0.00,0.00,1,0
9736,0,0.00,0.00,NULL,0
9737,0,0.00,0.00,NULL,162609
9738,40,0.00,0.00,1,0
9739,0,0.00,0.00,NULL,163443
9740,0,0.00,0.00,NULL,161373
9741,0,0.00,0.00,NULL,162143
9742,0,0.00,0.00,NULL,163243
9743,0,0.00,0.00,NULL,162658
9744,0,0.00,0.00,NULL,0
9745,0,0.00,0.00,NULL,163453
9746,0,0.00,0.00,NULL,163427
9747,0,0.00,0.00,NULL,163428
9748,0,0.00,0.00,NULL,163430
9749,0,0.00,0.00,NULL,0
9750,0,0.00,0.00,NULL,0
9751,40,0.00,0.00,1,0
9752,0,0.00,0.00,NULL,0
9753,0,0.00,0.00,NULL,162128
9754,0,0.00,0.00,NULL,0
9755,0,0.00,0.00,NULL,162855
9756,0,0.00,0.00,NULL,0
9757,0,0.00,0.00,NULL,0
9758,0,0.00,0.00,NULL,163225
9759,0,0.00,0.00,NULL,163503
9760,0,0.00,0.00,NULL,163029
9761,0,0.00,0.00,NULL,162858
9762,0,0.00,0.00,NULL,163270
9763,0,0.00,0.00,NULL,163537
9764,0,0.00,0.00,NULL,163545
9765,0,0.00,0.00,NULL,163524
9766,0,0.00,0.00,NULL,163524
9767,0,0.00,0.00,NULL,162657
9768,0,0.00,0.00,NULL,163029
9769,0,0.00,0.00,NULL,162826
9770,0,0.00,0.00,NULL,163428
9771,0,0.00,0.00,NULL,163246
9772,0,0.00,0.00,NULL,0
9773,0,0.00,0.00,NULL,162805
9774,0,0.00,0.00,NULL,163398
9775,0,0.00,0.00,NULL,163443
9776,0,0.00,0.00,NULL,163225
9777,0,0.00,0.00,NULL,163141
9778,13,0.00,0.00,1,0
9779,0,0.00,0.00,NULL,0
9780,0,0.00,0.00,NULL,157656
9781,0,0.00,0.00,NULL,163346
9782,0,0.00,0.00,NULL,160780
9783,0,0.00,0.00,NULL,163545
9784,0,0.00,0.00,NULL,162239
9785,0,0.00,0.00,NULL,162796
9786,0,0.00,0.00,NULL,162942
9787,0,0.00,0.00,NULL,160768
9788,0,0.00,0.00,NULL,163442
9789,0,0.00,0.00,NULL,163225
9790,0,0.00,0.00,NULL,163141
9791,0,0.00,0.00,NULL,163524
9792,0,0.00,0.00,NULL,162928
9793,0,0.00,0.00,NULL,163199
9794,0,0.00,0.00,NULL,163177
9795,0,0.00,0.00,NULL,163527
9796,0,0.00,0.00,NULL,163047
9797,40,0.00,0.00,1,0
9798,0,0.00,0.00,NULL,163241
9799,0,0.00,0.00,NULL,163555
9800,0,0.00,0.00,NULL,163420
9801,0,0.00,0.00,NULL,0
9802,0,0.00,0.00,NULL,162886
9803,0,0.00,0.00,NULL,163241
9804,0,0.00,0.00,1,0
9805,0,0.00,0.00,NULL,163047
9806,0,0.00,0.00,NULL,163047
9807,0,0.00,0.00,NULL,0
9808,0,0.00,0.00,NULL,0
9809,0,0.00,0.00,NULL,163524
9810,65,0.00,0.00,7,0
9811,0,0.00,0.00,NULL,163545
9812,0,0.00,0.00,NULL,161174
9813,0,0.00,0.00,NULL,163537
9814,0,0.00,0.00,NULL,162897
9815,0,0.00,0.00,NULL,163430
9816,0,0.00,0.00,NULL,163561
9817,0,0.00,0.00,NULL,162690
9818,0,0.00,0.00,NULL,0
9819,0,0.00,0.00,NULL,163430
9820,0,0.00,0.00,NULL,163554
9821,0,0.00,0.00,NULL,163414
9822,0,0.00,0.00,NULL,161387
9823,0,0.00,0.00,NULL,0
9824,0,0.00,0.00,NULL,0
9825,0,0.00,0.00,NULL,163323
9826,0,0.00,0.00,NULL,162825
9827,0,0.00,0.00,NULL,158288
9828,0,0.00,0.00,NULL,163428
9829,0,0.00,0.00,NULL,161373
9830,0,0.00,0.00,NULL,163442
9831,65,0.00,0.00,1,0
9832,0,0.00,0.00,NULL,163047
9833,0,0.00,0.00,NULL,163147
9834,0,0.00,0.00,NULL,163505
9835,0,0.00,0.00,NULL,163063
9836,0,0.00,0.00,NULL,163421
9837,0,0.00,0.00,NULL,163524
9838,0,0.00,0.00,NULL,162657
9839,0,0.00,0.00,NULL,163503
9840,0,0.00,0.00,NULL,163558
9841,0,0.00,0.00,NULL,162311
9842,0,0.00,0.00,NULL,163196
9843,0,0.00,0.00,NULL,162729
9844,0,0.00,0.00,NULL,163206
9845,0,0.00,0.00,NULL,162080
9846,33,0.00,0.00,1,0
9847,0,0.00,0.00,NULL,162971
9848,0,0.00,0.00,NULL,161373
9849,0,0.00,0.00,NULL,162971
9850,0,0.00,0.00,NULL,162657
9851,0,0.00,0.00,NULL,162529
9852,40,0.00,0.00,1,0
9853,0,0.00,0.00,NULL,163428
9854,0,0.00,0.00,NULL,163568
9855,0,0.00,0.00,NULL,163553
9856,0,0.00,0.00,NULL,0
9857,0,0.00,0.00,NULL,160766
9858,0,0.00,0.00,NULL,161150
9859,0,0.00,0.00,NULL,163552
9860,0,0.00,0.00,NULL,0
9861,0,0.00,0.00,NULL,163505
9862,0,0.00,0.00,NULL,163571
9863,0,0.00,0.00,NULL,162961
9864,0,0.00,0.00,NULL,162280
9865,0,0.00,0.00,NULL,163558
9866,0,0.00,0.00,NULL,162564
9867,0,0.00,0.00,NULL,0
9868,0,0.00,0.00,NULL,163243
9869,0,0.00,0.00,NULL,161384
9870,0,0.00,0.00,NULL,163409
9871,44,0.00,0.00,1,0
9872,0,0.00,0.00,NULL,0
9873,0,0.00,0.00,NULL,0
9874,0,0.00,0.00,NULL,0
9875,0,0.00,0.00,NULL,162517
9876,0,0.00,0.00,NULL,163225
9877,0,0.00,0.00,NULL,163199
9878,0,0.00,0.00,NULL,162289
9879,0,0.00,0.00,NULL,163420
9880,0,0.00,0.00,NULL,0
9881,40,0.00,0.00,1,0
9882,0,0.00,0.00,NULL,161962
9883,0,0.00,0.00,NULL,163524
9884,0,0.00,0.00,NULL,163482
9885,0,0.00,0.00,NULL,163047
9886,0,0.00,0.00,NULL,163241
9887,40,0.00,0.00,1,0
9888,13,0.00,0.00,7,0
9889,0,0.00,0.00,NULL,162653
9890,0,0.00,0.00,NULL,163225
9891,0,0.00,0.00,NULL,162540
9892,0,0.00,0.00,NULL,0
9893,0,0.00,0.00,NULL,163581
9894,0,0.00,0.00,NULL,163006
9895,0,0.00,0.00,NULL,0
9896,0,0.00,0.00,NULL,0
9897,18,0.00,0.00,7,0
9898,0,0.00,0.00,NULL,162928
9899,40,0.00,0.00,1,0
9900,0,0.00,0.00,NULL,161965
9901,0,0.00,0.00,NULL,163386
9902,0,0.00,0.00,NULL,162930
9903,0,0.00,0.00,NULL,163206
9904,0,0.00,0.00,NULL,163241
9905,0,0.00,0.00,NULL,163202
9906,0,0.00,0.00,NULL,163545
9907,0,0.00,0.00,NULL,163367
9908,13,0.00,0.00,46,0
9909,0,0.00,0.00,NULL,163245
9910,0,0.00,0.00,NULL,162490
9911,0,0.00,0.00,NULL,0
9912,0,0.00,0.00,NULL,162796
9913,0,0.00,0.00,NULL,161116
9914,0,0.00,0.00,NULL,158555
9915,0,0.00,0.00,NULL,0
9916,0,0.00,0.00,NULL,163428
9917,0,0.00,0.00,NULL,163531
9918,66,0.00,0.00,1,0
9919,0,0.00,0.00,NULL,0
9920,0,0.00,0.00,NULL,0
9921,0,0.00,0.00,NULL,163552
9922,44,0.00,0.00,1,0
9923,36,0.00,0.00,8,0
9924,40,0.00,0.00,1,0
9925,0,0.00,0.00,NULL,163505
9926,0,0.00,0.00,NULL,163241
9927,0,0.00,0.00,NULL,163063
9928,0,0.00,0.00,NULL,163545
9929,0,0.00,0.00,NULL,0
9930,0,0.00,0.00,NULL,0
9931,0,0.00,0.00,NULL,0
9932,0,0.00,0.00,NULL,0
9933,0,0.00,0.00,NULL,162854
9934,40,0.00,0.00,1,0
9935,0,0.00,0.00,NULL,163421
9936,0,0.00,0.00,NULL,163281
9937,0,0.00,0.00,NULL,137356
9938,0,0.00,0.00,NULL,163566
9939,0,0.00,0.00,NULL,163561
9940,40,0.00,0.00,1,0
9941,33,0.00,0.00,1,0
9942,0,0.00,0.00,NULL,163400
9943,30,0.00,0.00,1,0
9944,0,0.00,0.00,NULL,0
9945,0,0.00,0.00,NULL,163590
9946,0,0.00,0.00,NULL,162100
9947,0,0.00,0.00,NULL,162765
9948,0,0.00,0.00,NULL,0
9949,0,0.00,0.00,NULL,162878
9950,0,0.00,0.00,NULL,0
9951,0,0.00,0.00,NULL,0
9952,0,0.00,0.00,NULL,163545
9953,0,0.00,0.00,NULL,0
9954,0,0.00,0.00,NULL,0
9955,0,0.00,0.00,NULL,162805
9956,0,0.00,0.00,NULL,0
9957,0,0.00,0.00,NULL,163537
9958,0,0.00,0.00,NULL,163505
9959,0,0.00,0.00,NULL,163205
9960,0,0.00,0.00,NULL,162765
9961,0,0.00,0.00,NULL,0
9962,0,0.00,0.00,NULL,0
9963,0,0.00,0.00,NULL,0
9964,0,0.00,0.00,NULL,0
9965,0,0.00,0.00,NULL,163592
9966,0,0.00,0.00,NULL,0
9967,0,0.00,0.00,NULL,0
9968,0,0.00,0.00,NULL,163590
9969,0,0.00,0.00,NULL,0
9970,0,0.00,0.00,NULL,163545
9971,0,0.00,0.00,NULL,0
9972,0,0.00,0.00,NULL,161962
9973,13,0.00,0.00,NULL,0
9974,0,0.00,0.00,NULL,0
9975,0,0.00,0.00,NULL,163590
9976,0,0.00,0.00,NULL,163552
9977,0,0.00,0.00,NULL,159925
9978,0,0.00,0.00,NULL,0
9979,0,0.00,0.00,NULL,163199
9980,0,0.00,0.00,NULL,0
9981,0,0.00,0.00,NULL,0
9982,0,0.00,0.00,NULL,163556
9983,0,0.00,0.00,NULL,163592
9984,0,0.00,0.00,NULL,0
9985,0,0.00,0.00,NULL,163199
9986,0,0.00,0.00,NULL,163552
9987,0,0.00,0.00,NULL,0
9988,0,0.00,0.00,NULL,163455
9989,0,0.00,0.00,NULL,155731
9990,0,0.00,0.00,NULL,162991
9991,0,0.00,0.00,NULL,162323
9992,0,0.00,0.00,NULL,0
9993,0,0.00,0.00,NULL,0
9994,0,0.00,0.00,NULL,163545
9995,0,0.00,0.00,NULL,163385
9996,0,0.00,0.00,NULL,160001
9997,0,0.00,0.00,NULL,163505
9998,0,0.00,0.00,NULL,163063
9999,0,0.00,0.00,NULL,163564
10000,0,0.00,0.00,NULL,162007
10001,0,0.00,0.00,NULL,161618
10002,0,0.00,0.00,NULL,163590
10003,0,0.00,0.00,NULL,163187
10004,0,0.00,0.00,NULL,162215
10005,0,0.00,0.00,NULL,162617
10006,0,0.00,0.00,NULL,163179
10007,0,0.00,0.00,NULL,163592
10008,0,0.00,0.00,NULL,162955
10009,0,0.00,0.00,NULL,162928
10010,0,0.00,0.00,NULL,162635
10011,0,0.00,0.00,NULL,0
10012,0,0.00,0.00,NULL,0
10013,0,0.00,0.00,NULL,163565
10014,0,0.00,0.00,NULL,163565
10015,0,0.00,0.00,NULL,163573
10016,0,0.00,0.00,NULL,163559
10017,0,0.00,0.00,NULL,161918
10018,0,0.00,0.00,NULL,0
10019,0,0.00,0.00,NULL,0
10020,0,0.00,0.00,NULL,163257
10021,0,0.00,0.00,NULL,163542
10022,0,0.00,0.00,NULL,159542
10023,0,0.00,0.00,NULL,0
10024,0,0.00,0.00,NULL,163189
10025,0,0.00,0.00,NULL,158275
10026,0,0.00,0.00,NULL,0
10027,0,0.00,0.00,NULL,163473
10028,0,0.00,0.00,NULL,0
10029,0,0.00,0.00,NULL,163428
10030,0,0.00,0.00,NULL,163421
10031,0,0.00,0.00,NULL,0
10032,0,0.00,0.00,NULL,162726
10033,0,0.00,0.00,NULL,0
10034,0,0.00,0.00,NULL,163063
10035,0,0.00,0.00,NULL,0
10036,0,0.00,0.00,NULL,163213
10037,0,0.00,0.00,NULL,0
10038,0,0.00,0.00,NULL,0
10039,0,0.00,0.00,NULL,162177
10040,0,0.00,0.00,NULL,163473
10041,0,0.00,0.00,NULL,0
10042,0,0.00,0.00,NULL,162540
10043,0,0.00,0.00,NULL,161826
10044,0,0.00,0.00,NULL,0
10045,0,0.00,0.00,NULL,161826
10046,0,0.00,0.00,NULL,162796
10047,0,0.00,0.00,NULL,163434
10048,0,0.00,0.00,NULL,0
10049,0,0.00,0.00,NULL,0
10050,0,0.00,0.00,NULL,163398
10051,0,0.00,0.00,NULL,163196
10052,0,0.00,0.00,NULL,162657
10053,0,0.00,0.00,NULL,163588
10054,0,0.00,0.00,NULL,163538
10055,0,0.00,0.00,NULL,163590
10056,0,0.00,0.00,NULL,163455
10057,0,0.00,0.00,NULL,163417
10058,0,0.00,0.00,NULL,163545
10059,0,0.00,0.00,NULL,0
10060,0,0.00,0.00,NULL,163355
10061,0,0.00,0.00,NULL,163470
10062,0,0.00,0.00,NULL,162928
10063,0,0.00,0.00,NULL,0
10064,0,0.00,0.00,NULL,163592
10065,0,0.00,0.00,NULL,160780
10066,0,0.00,0.00,NULL,162564
10067,0,0.00,0.00,NULL,0
10068,0,0.00,0.00,NULL,163434
10069,0,0.00,0.00,NULL,0
10070,0,0.00,0.00,NULL,162765
10071,0,0.00,0.00,NULL,162928
10072,0,0.00,0.00,NULL,163581
10073,0,0.00,0.00,NULL,163659
10074,0,0.00,0.00,NULL,0
10075,0,0.00,0.00,NULL,0
10076,0,0.00,0.00,NULL,0
10077,0,0.00,0.00,NULL,162960
10078,0,0.00,0.00,NULL,162928
10079,0,0.00,0.00,NULL,163420
10080,0,0.00,0.00,NULL,163199
10081,0,0.00,0.00,NULL,160788
10082,0,0.00,0.00,NULL,163590
10083,0,0.00,0.00,NULL,0
10084,0,0.00,0.00,NULL,161399
10085,0,0.00,0.00,NULL,163590
10086,0,0.00,0.00,NULL,163665
10087,0,0.00,0.00,NULL,163315
10088,0,0.00,0.00,NULL,161747
10089,0,0.00,0.00,NULL,161826
10090,0,0.00,0.00,NULL,163505
10091,0,0.00,0.00,NULL,0
10092,0,0.00,0.00,NULL,161642
10093,0,0.00,0.00,NULL,163241
10094,0,0.00,0.00,NULL,163665
10095,0,0.00,0.00,NULL,162323
10096,0,0.00,0.00,NULL,163658
10097,0,0.00,0.00,NULL,163199
10098,0,0.00,0.00,NULL,162540
10099,0,0.00,0.00,NULL,162617
10100,0,0.00,0.00,NULL,162674
10101,0,0.00,0.00,NULL,163141
10102,0,0.00,0.00,NULL,155745
10103,0,0.00,0.00,NULL,0
10104,0,0.00,0.00,NULL,162898
10105,0,0.00,0.00,NULL,163537
10106,0,0.00,0.00,NULL,162653
10107,0,0.00,0.00,NULL,0
10108,0,0.00,0.00,NULL,163417
10109,0,0.00,0.00,NULL,0
10110,0,0.00,0.00,NULL,162609
10111,0,0.00,0.00,NULL,161782
10112,0,0.00,0.00,NULL,162928
10113,0,0.00,0.00,NULL,0
10114,0,0.00,0.00,NULL,162960
10115,0,0.00,0.00,NULL,0
10116,0,0.00,0.00,NULL,163633
10117,0,0.00,0.00,NULL,163556
10118,0,0.00,0.00,NULL,163509
10119,0,0.00,0.00,NULL,163306
10120,0,0.00,0.00,NULL,161642
10121,0,0.00,0.00,NULL,162855
10122,0,0.00,0.00,NULL,160840
10123,0,0.00,0.00,NULL,163556
10124,0,0.00,0.00,NULL,158260
10125,0,0.00,0.00,NULL,0
10126,0,0.00,0.00,NULL,163457
10127,0,0.00,0.00,NULL,0
10128,0,0.00,0.00,NULL,0
10129,0,0.00,0.00,NULL,162653
10130,0,0.00,0.00,NULL,0
10131,0,0.00,0.00,NULL,163537
10132,0,0.00,0.00,NULL,162898
10133,0,0.00,0.00,NULL,163206
10134,0,0.00,0.00,NULL,162609
10135,0,0.00,0.00,NULL,0
10136,0,0.00,0.00,NULL,0
10137,0,0.00,0.00,NULL,0
10138,0,0.00,0.00,NULL,163649
10139,0,0.00,0.00,NULL,0
10140,0,0.00,0.00,NULL,162954
10141,0,0.00,0.00,NULL,163609
10142,0,0.00,0.00,NULL,163213
10143,0,0.00,0.00,NULL,0
10144,0,0.00,0.00,NULL,163187
10145,0,0.00,0.00,NULL,0
10146,0,0.00,0.00,NULL,0
10147,0,0.00,0.00,NULL,0
10148,0,0.00,0.00,NULL,163249
10149,0,0.00,0.00,NULL,162075
10150,0,0.00,0.00,NULL,159996
10151,0,0.00,0.00,NULL,162313
10152,0,0.00,0.00,NULL,162928
10153,0,0.00,0.00,NULL,0
10154,0,0.00,0.00,NULL,163421
10155,0,0.00,0.00,NULL,163592
10156,0,0.00,0.00,NULL,163206
10157,0,0.00,0.00,NULL,162609
10158,0,0.00,0.00,NULL,163664
10159,0,0.00,0.00,NULL,163670
10160,0,0.00,0.00,NULL,163350
10161,0,0.00,0.00,NULL,163545
10162,36,0.00,0.00,1,0
10163,0,0.00,0.00,NULL,0
10164,0,0.00,0.00,NULL,161826
10165,0,0.00,0.00,NULL,163543
10166,0,0.00,0.00,NULL,163306
10167,0,0.00,0.00,NULL,162928
10168,0,0.00,0.00,NULL,163545
10169,0,0.00,0.00,NULL,0
10170,0,0.00,0.00,NULL,0
10171,0,0.00,0.00,NULL,160768
10172,40,0.00,0.00,1,0
10173,0,0.00,0.00,NULL,0
10174,0,0.00,0.00,NULL,0
10175,0,0.00,0.00,1,0
10176,77,0.00,0.00,1,0
10177,0,0.00,0.00,NULL,0
10178,0,0.00,0.00,NULL,0
10179,0,0.00,0.00,NULL,160768
10180,0,0.00,0.00,NULL,163205
10181,18,0.00,0.00,1,0
10182,0,0.00,0.00,NULL,0
10183,0,0.00,0.00,NULL,0
10184,0,0.00,0.00,NULL,0
10185,0,0.00,0.00,NULL,163552
10186,0,0.00,0.00,NULL,0
10187,0,0.00,0.00,NULL,163241
10188,0,0.00,0.00,NULL,163310
10189,0,0.00,0.00,NULL,163310
10190,0,0.00,0.00,NULL,163233
10191,0,0.00,0.00,NULL,163593
10192,0,0.00,0.00,NULL,163671
10193,0,0.00,0.00,NULL,163556
10194,0,0.00,0.00,NULL,163669
10195,0,0.00,0.00,NULL,161381
10196,0,0.00,0.00,NULL,163482
10197,0,0.00,0.00,NULL,163550
10198,0,0.00,0.00,1,0
10199,0,0.00,0.00,NULL,163322
10200,0,0.00,0.00,NULL,163592
10201,0,0.00,0.00,NULL,0
10202,0,0.00,0.00,NULL,163537
10203,0,0.00,0.00,NULL,163456
10204,0,0.00,0.00,NULL,163454
10205,0,0.00,0.00,NULL,163455
10206,0,0.00,0.00,NULL,162972
10207,0,0.00,0.00,NULL,163556
10208,0,0.00,0.00,NULL,163552
10209,11,0.00,0.00,NULL,162843
10210,0,0.00,0.00,NULL,163450
10211,0,0.00,0.00,NULL,163590
10212,0,0.00,0.00,NULL,162529
10213,0,0.00,0.00,NULL,0
10214,0,0.00,0.00,NULL,163593
10215,0,0.00,0.00,NULL,162955
10216,0,0.00,0.00,NULL,0
10217,0,0.00,0.00,NULL,162934
10218,0,0.00,0.00,NULL,0
10219,0,0.00,0.00,NULL,163670
10220,0,0.00,0.00,NULL,0
10221,0,0.00,0.00,NULL,0
10222,0,0.00,0.00,NULL,0
10223,0,0.00,0.00,NULL,163670
10224,0,0.00,0.00,NULL,163665
10225,0,0.00,0.00,NULL,163556
10226,0,0.00,0.00,NULL,0
10227,10,0.00,0.00,1,0
10228,0,0.00,0.00,NULL,161859
10229,0,0.00,0.00,NULL,0
10230,0,0.00,0.00,NULL,0
10231,0,0.00,0.00,NULL,0
10232,0,0.00,0.00,NULL,163624
10233,0,0.00,0.00,NULL,159949
10234,0,0.00,0.00,NULL,163556
10235,0,0.00,0.00,NULL,163250
10236,0,0.00,0.00,NULL,0
10237,0,0.00,0.00,NULL,162964
10238,0,0.00,0.00,NULL,162617
10239,0,0.00,0.00,NULL,162289
10240,0,0.00,0.00,NULL,163682
10241,0,0.00,0.00,NULL,163473
10242,0,0.00,0.00,NULL,0
10243,0,0.00,0.00,NULL,163588
10244,0,0.00,0.00,NULL,162525
10245,0,0.00,0.00,NULL,162928
10246,0,0.00,0.00,NULL,162080
10247,0,0.00,0.00,NULL,163664
